41.314697,10.701044,5.182699,8.593897,9.298949,2.36669,9.44619,34.10032,23.840952,18.021943,37.460286,24.895973,19.331933,34.405049,25.744099,1.000000
36.0835,12.089407,3.145145,13.605403,6.16464,2.343643,3.216894,36.491867,25.95831,20.364628,44.458571,46.541143,30.85544,34.33098,34.265198,1.000000
38.215092,11.376491,3.542439,8.727177,12.254546,2.679795,13.317749,36.316828,30.489824,21.47257,37.526937,27.835499,21.426952,34.052759,29.481701,1.000000
33.610524,12.472965,3.456833,10.540499,7.203265,1.974098,3.300525,35.488071,23.296275,20.067947,41.185675,40.305197,28.419967,30.965921,29.508158,1.000000
36.089208,11.266905,4.079089,8.437437,11.481219,2.101733,12.177776,36.505986,30.824804,22.060623,37.148658,27.810222,21.290464,33.831482,29.15018,1.000000
32.644745,12.306741,3.427276,10.263468,7.952608,1.247522,4.771452,38.631573,29.262495,23.622587,46.606359,53.260606,34.029567,32.047536,32.483746,1.000000
35.150709,12.103121,4.216779,7.862282,11.37324,1.815673,11.508619,35.393077,28.868857,21.043552,35.881321,25.870625,19.830941,33.005951,27.48041,1.000000
31.066282,11.739144,3.501351,10.522603,8.173811,2.024144,4.362428,37.260345,26.489979,22.494376,43.548105,44.990157,31.296287,31.013483,30.392812,1.000000
34.947262,11.500601,4.152052,8.301339,11.044163,1.565072,11.215792,35.517813,29.014835,21.379116,37.328125,28.559111,21.717336,34.22743,30.398235,1.000000
31.150185,12.267732,3.287318,11.035567,9.430193,1.874152,5.926324,43.728263,35.942002,28.700739,50.705337,60.956622,37.581502,34.046668,35.581965,1.000000
35.01158,11.41526,4.041312,8.190886,11.029419,1.664819,11.298829,35.66605,29.401547,21.463282,37.264658,28.498815,21.549243,34.201335,29.82319,1.000000
29.598729,11.796605,3.158037,10.170019,8.104749,1.931962,4.152045,37.74251,26.347045,23.024465,44.008867,46.353218,31.332393,31.568606,30.998171,1.000000
34.506494,11.673732,4.210331,7.377194,11.643572,2.15733,12.035111,35.330129,29.118076,21.25647,37.423665,28.873747,21.589793,34.861501,30.820158,1.000000
